"MESH","I","PL","S","INDEX"
"5238348133",4.555,0.00,0.00,-2
"5238348134",4.610,0.00,0.00,-2
"5238348143",4.618,0.00,0.00,-2
"5238348144",4.604,0.00,0.00,-2
"5238378334",5.092,-1.00,-1.00,-2
"5238378343",5.132,-1.00,-1.00,-2
"5238378443",5.236,1.35,0.02,-2
"5238378444",5.246,1.42,0.02,-2
"5238378533",5.315,3.00,0.01,-2
"5238378534",5.323,3.15,0.01,-2
"5238378543",5.275,2.22,0.01,-2
"5238378544",5.292,2.56,0.01,-2
"5238378633",5.293,3.23,0.02,-2
"5238378634",5.263,3.05,0.02,-2
"5238378943",5.036,0.00,0.00,-2
"5238349022",4.613,0.00,0.00,-2
"5238349111",4.547,0.00,0.00,-2
"5238349112",4.609,0.00,0.00,-2
"5238349121",4.619,0.00,0.00,-2
"5238349122",4.608,0.00,0.00,-2
"5238379322",5.133,-1.00,-1.00,-2
"5238379411",5.150,-1.00,-1.00,-2
"5238379412",5.271,-1.00,-1.00,-2
"5238379421",5.239,-1.00,-1.00,-2
"5238379422",5.260,-1.00,-1.00,-2
"5238379512",5.326,5.97,0.03,-2
"5238379521",5.252,3.70,0.02,-2
"5238379522",5.258,3.89,0.02,-2
"5238379611",5.256,3.01,0.02,-2
"5238379612",5.238,2.90,0.02,-2
"5238379821",5.051,-1.00,-1.00,-2
"5238349024",4.612,0.00,0.00,-2
"5238349113",4.543,0.00,0.00,-2
"5238349114",4.608,0.00,0.00,-2
"5238349123",4.609,0.00,0.00,-2
"5238349124",4.624,0.00,0.00,-2
"5238349213",4.616,0.00,0.00,-2
"5238379313",5.083,0.08,0.02,-2
"5238379414",5.253,0.19,0.02,-2
"5238379423",5.226,0.00,0.00,-2
"5238379424",5.254,-1.00,-1.00,-2
"5238349041",4.617,0.00,0.00,-2
"5238349042",4.534,0.00,0.00,-2
"5238349131",4.540,-1.00,-1.00,-2
"5238349132",4.610,-1.00,-1.00,-2
"5238349141",4.612,0.00,0.00,-2
"5238349142",4.616,0.00,0.00,-2
"5238349231",4.620,0.00,0.00,-2
"5238369142",5.081,6.81,0.11,-2
"5238369231",5.242,17.73,0.13,-2
"5238379331",5.074,0.08,0.02,-2
"5238379441",5.227,0.00,0.00,-2
"5238379442",5.327,0.85,0.01,-2
"5238349043",4.533,0.00,0.00,-2
"5238349044",4.531,0.00,0.00,-2
"5238349133",4.617,0.00,0.00,-2
"5238349134",4.615,0.00,0.00,-2
"5238349143",4.615,0.00,0.00,-2
"5238349144",4.618,0.00,0.00,-2
"5238349233",4.632,0.00,0.00,-2
"5238369233",5.101,7.53,0.11,-2
"5238369234",5.237,0.00,0.00,-2
"5238369243",5.128,0.00,0.00,-2
"5238379443",5.225,0.05,0.01,-2
"5238379444",5.320,0.07,0.01,-2
"5238379533",5.340,0.04,0.00,-2
"5238440021",4.533,0.00,0.00,-2
"5238440022",4.625,0.00,0.00,-2
"5238440111",4.622,0.00,0.00,-2
"5238440112",4.620,0.00,0.00,-2
"5238440121",4.616,0.00,0.00,-2
"5238440122",4.642,0.00,0.00,-2
"5238440211",4.360,-1.00,-1.00,-2
"5238460211",5.103,7.60,0.11,-2
"5238460212",5.114,7.99,0.11,-2
"5238470421",5.205,0.15,0.00,-2
"5238470422",5.321,1.84,0.01,-2
"5238470511",5.290,1.28,0.01,-2
"5238440023",4.632,0.00,0.00,-2
"5238440024",4.528,-1.00,-1.00,-2
"5238440113",4.627,-1.00,-1.00,-2
"5238440114",4.625,0.00,0.00,-2
"5238440123",4.623,0.00,0.00,-2
"5238440124",4.661,0.00,0.00,-2
"5238440213",4.633,0.00,0.00,-2
"5238440214",4.621,0.00,0.00,-2
"5238470424",5.320,3.41,0.02,-2
"5238470513",5.355,6.29,0.02,-2
"5238470514",5.301,5.50,0.02,-2
"5238440041",4.759,0.45,0.04,-2
"5238440042",4.634,0.00,0.00,-2
"5238440131",4.631,0.00,0.00,-2
"5238440132",4.608,0.00,0.00,-2
"5238440141",4.613,0.00,0.00,-2
"5238440142",4.626,0.00,0.00,-2
"5238440231",4.613,0.00,0.00,-2
"5238440232",4.625,0.00,0.00,-2
"5238470442",5.247,2.68,0.02,-2
"5238470531",5.297,10.45,0.20,-2
"5238470532",5.314,2.77,0.01,-2
"5238470732",5.159,1.51,0.01,-2
"5238470741",5.165,2.43,0.02,-2
"5238440043",4.697,0.00,0.00,-2
"5238440044",4.638,0.00,0.00,-2
"5238440133",4.756,0.00,0.00,-2
"5238440134",4.689,0.00,0.00,-2
"5238440143",4.585,0.00,0.00,-2
"5238440144",4.631,0.00,0.00,-2
"5238440233",4.632,0.00,0.00,-2
"5238440234",4.565,0.00,0.00,-2
"5238440243",4.636,0.00,0.00,-2
"5238470444",5.232,6.46,0.04,-2
"5238470533",5.356,11.44,0.20,-2
"5238470534",5.371,3.29,0.02,-2
"5238470543",5.300,6.45,0.03,-2
"5238470633",5.237,5.63,0.03,-2
"5238470634",5.230,5.54,0.03,-2
"5238470643",5.258,2.33,0.01,-2
"5238470644",5.240,2.18,0.01,-2
"5238470733",5.210,1.94,0.01,-2
"5238470744",5.175,1.65,0.01,-2
"5238470833",5.170,2.47,0.02,-2
"5238441021",4.769,0.00,0.00,-2
"5238441022",4.764,-1.00,-1.00,-2
"5238441111",4.759,0.00,0.00,-2
"5238441112",4.755,0.00,0.00,-2
"5238441121",4.583,-1.00,-1.00,-2
"5238441122",4.579,0.00,0.00,-2
"5238441211",4.565,0.00,0.00,-2
"5238441212",4.577,0.00,0.00,-2
"5238441221",4.645,0.00,0.00,-2
"5238471422",5.349,9.12,0.05,-2
"5238471511",5.362,-1.00,-1.00,-2
"5238471512",5.290,13.24,0.19,-2
"5238471521",5.236,11.61,0.18,-2
"5238471522",5.235,5.61,0.03,-2
"5238471821",5.167,0.00,0.00,-2
"5238441023",4.674,-1.00,-1.00,-2
"5238441024",4.715,-1.00,-1.00,-2
"5238441113",4.720,-1.00,-1.00,-2
"5238441114",4.757,0.00,0.00,-2
"5238441123",4.567,0.00,0.00,-2
"5238441124",4.552,0.00,0.00,-2
"5238441213",4.646,0.00,0.00,-2
"5238441214",4.651,0.00,0.00,-2
"5238441223",4.653,0.00,0.00,-2
"5238461714",5.102,6.81,0.09,-2
"5238471513",5.341,7.03,0.04,-2
"5238471514",5.224,-1.00,-1.00,-2
"5238471523",5.229,-1.00,-1.00,-2
"5238441041",4.684,0.00,0.00,-2
"5238441042",4.718,0.00,0.00,-2
"5238441131",4.717,0.00,0.00,-2
"5238441132",4.761,0.00,0.00,-2
"5238441141",4.583,-1.00,-1.00,-2
"5238441142",4.573,0.00,0.00,-2
"5238441231",4.569,0.00,0.00,-2
"5238441232",4.656,0.00,0.00,-2
"5238441241",4.658,0.00,0.00,-2
"5238461741",5.144,4.24,0.03,-2
"5238461831",5.142,7.73,0.09,-2
"5238471042",5.189,11.44,0.17,-2
"5238471531",5.334,18.46,0.09,-2
"5238471532",5.336,4.93,0.07,-2
"5238471541",5.225,-1.00,-1.00,-2
"5238441043",4.790,0.00,0.01,-2
"5238441044",4.782,0.00,0.00,-2
"5238441133",4.775,0.00,0.00,-2
"5238441134",4.646,0.00,0.00,-2
"5238441143",4.602,0.00,0.00,-2
"5238441144",4.649,0.00,0.00,-2
"5238441233",4.653,0.00,0.00,-2
"5238441234",4.657,0.00,0.00,-2
"5238441243",4.659,0.00,0.00,-2
"5238461743",5.311,25.39,0.13,-2
"5238461833",5.165,8.23,0.09,-2
"5238471033",5.276,10.60,0.10,-2
"5238471533",5.335,21.53,0.14,-2
"5238471534",5.371,17.17,0.17,-2
"5238471543",5.321,-1.00,-1.00,-2
"5238471544",5.349,8.46,0.03,-2
"5238442112",4.652,0.00,0.00,-2
"5238442121",4.617,-1.00,-1.00,-2
"5238442122",4.652,0.00,0.00,-2
"5238442211",4.603,0.00,0.00,-2
"5238442212",4.658,0.00,0.00,-2
"5238462422",5.126,7.36,0.09,-2
"5238462711",5.307,6.30,0.03,-2
"5238462811",5.339,26.60,0.13,-2
"5238472011",5.456,-1.00,-1.00,-2
"5238472022",5.403,11.75,0.09,-2
"5238472111",5.495,-1.00,-1.00,-2
"5238472112",5.504,19.83,0.06,-2
"5238472422",5.203,4.22,0.02,-2
"5238472511",5.335,18.38,0.09,-2
"5238472512",5.239,0.89,0.01,-2
"5238472521",5.325,0.00,0.00,-2
"5238472522",5.269,0.30,0.01,-2
"5238472611",5.387,1.29,0.01,-2
"5238442113",4.668,0.00,0.00,-2
"5238442114",4.640,0.00,0.00,-2
"5238442123",4.655,0.00,0.00,-2
"5238442124",4.656,0.00,0.00,-2
"5238442213",4.658,0.00,0.00,-2
"5238462214",5.097,7.39,0.11,-2
"5238462424",5.176,10.08,0.12,-2
"5238462824",5.378,7.08,0.03,-2
"5238462923",5.438,7.69,0.03,-2
"5238472014",5.301,24.95,0.13,-2
"5238472024",5.261,3.46,0.02,-2
"5238472123",5.257,14.40,0.06,-2
"5238472424",5.338,7.12,0.03,-2
"5238472513",5.331,7.31,0.05,-2
"5238472514",5.295,6.89,0.05,-2
"5238472523",5.244,0.00,0.00,-2
"5238472524",5.253,0.00,0.00,-2
"5238462931",5.387,28.57,0.13,-2
"5238462941",5.306,10.35,0.09,-2
"5238472032",5.471,31.77,0.13,-2
"5238472141",5.507,0.00,0.00,-2
"5238472142",5.503,-1.00,-1.00,-2
"5238472441",5.347,2.05,0.01,-2
"5238472442",5.352,6.74,0.02,-2
"5238472531",5.327,13.36,0.05,-2
"5238472532",5.296,12.42,0.05,-2
"5238472541",5.401,3.20,0.01,-2
"5238472542",5.247,0.00,0.00,-2
"5238472144",5.466,35.08,0.21,-2
"5238472233",5.338,14.90,0.17,-2
"5238472433",5.364,0.00,0.00,-2
"5238472434",5.366,1.15,0.01,-2
"5238472443",5.194,1.56,0.01,-2
"5238472533",5.352,-1.00,-1.00,-2
"5238472534",5.304,-1.00,-1.00,-2
"5238472543",5.417,3.22,0.02,-2
"5238472544",5.305,2.69,0.02,-2
"5238463221",5.099,7.46,0.11,-2
"5238473011",5.429,30.21,0.13,-2
"5238473022",5.465,20.00,0.08,-2
"5238473112",5.184,10.23,0.08,-2
"5238473121",5.189,1.49,0.01,-2
"5238473122",5.354,29.17,0.20,-2
"5238473312",5.173,4.20,0.10,-2
"5238473321",5.193,4.37,0.10,-2
"5238473322",5.347,-1.00,-1.00,-2
"5238473411",5.370,10.65,0.04,-2
"5238473412",5.374,6.21,0.11,-2
"5238473511",5.296,14.58,0.13,-2
"5238473512",5.392,9.05,0.06,-2
"5238473521",5.408,14.69,0.07,-2
"5238473522",5.423,6.33,0.04,-2
"5238473611",5.436,-1.00,-1.00,-2
"5238473612",5.297,-1.00,-1.00,-2
"5238463224",5.101,7.53,0.11,-2
"5238463313",5.104,7.64,0.11,-2
"5238473114",5.450,0.00,0.00,-2
"5238473413",5.375,-1.00,-1.00,-2
"5238473414",5.384,2.44,0.01,-2
"5238473513",5.428,18.74,0.13,-2
"5238473514",5.430,18.80,0.13,-2
"5238473523",5.340,16.03,0.13,-2
"5238473524",5.422,16.59,0.07,-2
"5238463242",5.114,7.99,0.11,-2
"5238463331",5.120,8.20,0.11,-2
"5238473132",5.436,0.00,0.00,-2
"5238473431",5.216,1.67,0.01,-2
"5238473432",5.379,2.17,0.01,-2
"5238473442",5.436,7.75,0.09,-2
"5238473531",5.466,7.39,0.08,-2
"5238473532",5.330,15.70,0.13,-2
"5238473541",5.357,9.02,0.05,-2
"5238473542",5.356,14.79,0.07,-2
"5238443043",4.752,0.00,0.00,-2
"5238473134",5.426,37.67,0.22,-2
"5238473433",5.204,5.04,0.03,-2
"5238473434",5.392,8.92,0.04,-2
"5238473533",5.494,11.91,0.13,-2
"5238473534",5.488,24.84,0.16,-2
"5238473543",5.470,10.98,0.06,-2
"5238473544",5.462,11.84,0.09,-2
"5238444021",4.749,0.47,0.03,-2
"5238474112",5.417,0.00,0.00,-2
"5238474121",5.220,14.80,0.23,-2
"5238474412",5.396,0.00,0.00,-2
"5238474511",5.511,12.31,0.12,-2
"5238474512",5.504,7.86,0.12,-2
"5238474521",5.494,7.99,0.15,-2
"5238474522",5.476,19.70,0.14,-2
"5238474612",5.306,0.00,0.00,-2
"5238444023",4.714,0.00,0.00,-2
"5238444024",4.723,0.00,0.00,-2
"5238444113",4.815,0.00,0.00,-2
"5238474024",5.394,35.84,0.22,-2
"5238474123",5.296,0.00,0.00,-2
"5238474413",5.396,22.14,0.17,-2
"5238474414",5.397,5.42,0.02,-2
"5238474513",5.316,-1.00,-1.00,-2
"5238474514",5.513,-1.00,-1.00,-2
"5238474523",5.504,21.07,0.11,-2
"5238474524",5.524,3.03,0.09,-2
"5238474613",5.331,2.47,0.09,-2
"5238474614",5.556,0.00,0.00,-2
"5238444041",4.684,0.00,0.00,-2
"5238444042",4.687,0.00,0.00,-2
"5238444131",4.669,0.00,0.00,-2
"5238444132",4.822,0.00,0.00,-2
"5238474142",5.135,0.00,0.00,-2
"5238474431",5.198,15.67,0.16,-2
"5238474442",5.481,9.88,0.13,-2
"5238474531",5.517,10.28,0.13,-2
"5238474532",5.520,3.42,0.03,-2
"5238474541",5.527,20.98,0.12,-2
"5238474542",5.527,-1.00,-1.00,-2
"5238474631",5.320,-1.00,-1.00,-2
"5238474632",5.555,0.00,0.00,-2
"5238474641",5.566,13.25,0.06,-2
"5238444043",4.781,0.06,0.03,-2
"5238444044",4.661,0.00,0.00,-2
"5238444133",4.801,0.00,0.00,-2
"5238444134",4.630,-1.00,-1.00,-2
"5238474144",5.073,3.57,0.04,-2
"5238474443",5.597,29.16,0.17,-2
"5238474444",5.467,5.23,0.03,-2
"5238474533",5.573,15.89,0.04,-2
"5238474534",5.521,15.46,0.16,-2
"5238474543",5.527,7.22,0.03,-2
"5238474544",5.531,0.62,0.00,-2
"5238474633",5.567,5.63,0.07,-2
"5238474634",5.556,5.58,0.07,-2
"5238474643",5.569,13.30,0.06,-2
"5238445021",4.770,0.00,0.00,-2
"5238445022",4.612,0.00,0.00,-2
"5238445111",4.604,0.00,0.00,-2
"5238445112",4.800,0.00,0.00,-2
"5238475122",5.457,9.78,0.05,-2
"5238475421",5.515,26.88,0.17,-2
"5238475422",5.473,16.01,0.06,-2
"5238475511",5.567,14.34,0.04,-2
"5238475512",5.533,13.52,0.04,-2
"5238475521",5.329,4.69,0.03,-2
"5238475522",5.556,19.14,0.12,-2
"5238475611",5.567,10.85,0.11,-2
"5238475612",5.556,7.36,0.01,-2
"5238475621",5.565,7.44,0.01,-2
"5238445023",4.574,0.00,0.00,-2
"5238445024",4.603,0.00,0.00,-2
"5238445113",4.595,0.00,0.00,-2
"5238445114",4.790,-1.00,-1.00,-2
"5238475124",5.468,9.93,0.05,-2
"5238475214",5.460,-1.00,-1.00,-2
"5238475423",5.520,27.02,0.17,-2
"5238475424",5.525,13.32,0.04,-2
"5238475514",5.532,21.17,0.15,-2
"5238475523",5.557,19.17,0.12,-2
"5238475524",5.562,19.31,0.12,-2
"5238475613",5.557,19.17,0.12,-2
"5238475614",5.557,7.37,0.01,-2
"5238475623",5.567,7.46,0.01,-2
"5238475624",5.577,32.49,0.15,-2
"5238445041",4.576,-1.00,-1.00,-2
"5238445042",4.565,0.00,0.00,-2
"5238445131",4.653,0.00,0.00,-2
"5238445132",4.560,0.00,0.00,-2
"5238445141",4.577,0.00,0.00,-2
"5238475042",5.389,-1.00,-1.00,-2
"5238475131",5.423,-1.00,-1.00,-2
"5238475132",5.457,-1.00,-1.00,-2
"5238475232",5.303,10.73,0.16,-2
"5238475332",5.402,17.10,0.07,-2
"5238475341",5.213,12.42,0.06,-2
"5238475442",5.527,7.81,0.08,-2
"5238475532",5.516,7.61,0.08,-2
"5238475541",5.557,15.55,0.04,-2
"5238475542",5.558,19.20,0.12,-2
"5238475631",5.566,13.09,0.09,-2
"5238475632",5.560,13.00,0.09,-2
"5238445134",4.661,0.00,0.00,-2
"5238445143",4.575,0.00,0.00,-2
"5238445144",4.598,0.00,0.00,-2
"5238475044",5.258,16.97,0.13,-2
"5238475134",5.440,15.39,0.06,-2
"5238475143",5.452,15.64,0.06,-2
"5238475144",5.447,15.54,0.06,-2
"5238475233",5.311,19.14,0.08,-2
"5238475333",5.203,0.00,0.00,-2
"5238475334",5.260,0.00,0.00,-2
"5238475343",5.235,0.00,0.00,-2
"5238475443",5.527,34.04,0.19,-2
"5238475444",5.570,18.84,0.06,-2
"5238475533",5.532,5.47,0.05,-2
"5238475534",5.512,5.30,0.05,-2
"5238475543",5.559,15.61,0.04,-2
"5238475544",5.560,15.63,0.04,-2
"5238475633",5.563,13.05,0.09,-2
"5238446121",4.584,0.00,0.00,-2
"5238446122",4.611,0.00,0.00,-2
"5238446211",4.629,0.00,0.00,-2
"5238476021",5.223,18.16,0.28,-2
"5238476022",5.277,20.10,0.28,-2
"5238476112",5.301,13.32,0.05,-2
"5238476121",5.433,15.24,0.06,-2
"5238476122",5.429,30.08,0.14,-2
"5238476211",5.283,23.05,0.14,-2
"5238476321",5.510,1.83,0.02,-2
"5238476322",5.521,1.85,0.02,-2
"5238476421",5.530,34.17,0.19,-2
"5238476422",5.531,-1.00,-1.00,-2
"5238476511",5.545,-1.00,-1.00,-2
"5238476512",5.534,0.00,0.00,-2
"5238476521",5.557,15.55,0.04,-2
"5238476522",5.562,15.69,0.04,-2
"5238476611",5.567,13.11,0.09,-2
"5238476612",5.593,19.56,0.06,-2
"5238476622",5.270,15.10,0.11,-2
"5238446123",4.525,0.00,0.00,-2
"5238446124",4.677,0.00,0.00,-2
"5238446213",4.703,0.00,0.00,-2
"5238446214",4.711,0.00,0.00,-2
"5238476023",5.245,2.30,0.10,-2
"5238476323",5.490,1.80,0.02,-2
"5238476324",5.522,1.85,0.02,-2
"5238476413",5.535,-1.00,-1.00,-2
"5238476423",5.570,35.80,0.19,-2
"5238476424",5.533,31.78,0.15,-2
"5238476513",5.575,33.20,0.15,-2
"5238476514",5.563,7.19,0.01,-2
"5238476523",5.567,15.68,0.07,-2
"5238476524",5.564,15.57,0.07,-2
"5238476613",5.571,46.17,0.26,-2
"5238476614",5.599,19.74,0.06,-2
"5238476624",5.316,16.41,0.11,-2
"5238446142",4.638,0.00,0.00,-2
"5238446231",4.720,0.00,0.00,-2
"5238446232",4.713,0.00,0.00,-2
"5238446241",4.687,0.00,0.00,-2
"5238446242",4.692,0.00,0.00,-2
"5238476032",5.343,-1.00,-1.00,-2
"5238476041",5.254,24.33,0.29,-2
"5238476342",5.490,1.80,0.02,-2
"5238476431",5.531,19.32,0.09,-2
"5238476432",5.525,33.96,0.19,-2
"5238476441",5.533,34.29,0.19,-2
"5238476442",5.568,7.45,0.01,-2
"5238476531",5.587,9.28,0.02,-2
"5238476532",5.580,0.00,0.00,-2
"5238476541",5.557,15.33,0.07,-2
"5238476542",5.567,46.02,0.26,-2
"5238476631",5.576,14.30,0.03,-2
"5238476632",5.566,2.80,0.01,-2
"5238476641",5.458,20.03,0.11,-2
"5238476642",5.574,-1.00,-1.00,-2
"5238446144",4.656,0.00,0.00,-2
"5238446233",4.624,-1.00,-1.00,-2
"5238446234",4.715,0.00,0.00,-2
"5238446243",4.646,0.00,0.00,-2
"5238446244",4.647,0.00,0.00,-2
"5238476034",5.266,22.38,0.24,-2
"5238476043",5.265,14.51,0.18,-2
"5238476343",5.441,4.83,0.01,-2
"5238476344",5.502,-1.00,-1.00,-2
"5238476433",5.521,19.06,0.09,-2
"5238476434",5.539,19.53,0.09,-2
"5238476443",5.548,12.36,0.05,-2
"5238476444",5.529,34.07,0.21,-2
"5238476533",5.563,35.39,0.21,-2
"5238476534",5.530,0.00,0.00,-2
"5238476543",5.557,28.70,0.10,-2
"5238476544",5.592,29.93,0.10,-2
"5238476633",5.609,14.76,0.03,-2
"5238476634",5.576,2.82,0.01,-2
"5238476643",5.636,13.08,0.14,-2
"5238476644",5.602,12.71,0.14,-2
"5238476733",5.582,-1.00,-1.00,-2
"5238447122",4.613,-1.00,-1.00,-2
"5238447211",4.644,0.00,0.00,-2
"5238447212",4.636,0.00,0.00,-2
"5238447221",4.670,0.00,0.00,-2
"5238447222",4.643,0.00,0.00,-2
"5238477012",5.279,19.52,0.24,-2
"5238477322",5.424,-1.00,-1.00,-2
"5238477411",5.466,-1.00,-1.00,-2
"5238477412",5.488,11.20,0.05,-2
"5238477421",5.544,12.29,0.05,-2
"5238477422",5.545,12.31,0.05,-2
"5238477511",5.526,33.96,0.21,-2
"5238477512",5.527,34.00,0.21,-2
"5238477521",5.556,28.66,0.10,-2
"5238477522",5.573,29.27,0.10,-2
"5238477611",5.589,14.49,0.03,-2
"5238477612",5.606,14.72,0.03,-2
"5238477621",5.613,12.83,0.14,-2
"5238477622",5.611,12.81,0.14,-2
"5238447123",4.670,0.00,0.00,-2
"5238447124",4.665,0.00,0.00,-2
"5238447213",4.620,-1.00,-1.00,-2
"5238447214",4.662,0.00,0.00,-2
"5238447223",4.620,0.00,0.00,-2
"5238447224",4.690,-1.00,-1.00,-2
"5238447313",4.687,-1.00,-1.00,-2
"5238477013",5.385,16.94,0.06,-2
"5238477014",5.289,9.83,0.14,-2
"5238477414",5.470,9.18,0.04,-2
"5238477423",5.539,10.24,0.04,-2
"5238477424",5.508,13.30,0.03,-2
"5238477513",5.523,29.03,0.10,-2
"5238477514",5.525,29.10,0.10,-2
"5238477523",5.556,24.61,0.16,-2
"5238477524",5.576,29.37,0.10,-2
"5238477613",5.596,4.81,0.01,-2
"5238477614",5.615,5.01,0.01,-2
"5238477623",5.623,5.09,0.01,-2
"5238477624",5.620,5.06,0.01,-2
"5238447141",4.567,0.00,0.00,-2
"5238447142",4.606,0.00,0.00,-2
"5238447231",4.639,0.00,0.00,-2
"5238447232",4.637,0.00,0.00,-2
"5238477031",5.274,8.50,0.17,-2
"5238477032",5.275,9.50,0.14,-2
"5238477041",5.295,10.96,0.17,-2
"5238477442",5.525,0.18,0.00,-2
"5238477531",5.522,29.00,0.10,-2
"5238477532",5.535,29.44,0.10,-2
"5238477541",5.567,24.85,0.16,-2
"5238477542",5.585,6.46,0.01,-2
"5238477631",5.603,4.88,0.01,-2
"5238477632",5.622,5.08,0.01,-2
"5238477641",5.628,5.14,0.01,-2
"5238477642",5.604,-1.00,-1.00,-2
"5238447143",4.745,-1.00,-1.00,-2
"5238447144",4.604,-1.00,-1.00,-2
"5238447233",4.619,0.00,0.00,-2
"5238447234",4.562,-1.00,-1.00,-2
"5238447334",4.690,-1.00,-1.00,-2
"5238477033",5.240,8.84,0.16,-2
"5238477034",5.258,11.78,0.25,-2
"5238477043",5.280,10.63,0.17,-2
"5238477444",5.535,0.24,0.00,-2
"5238477533",5.547,0.30,0.00,-2
"5238477534",5.558,19.06,0.08,-2
"5238477543",5.591,25.37,0.16,-2
"5238477544",5.601,6.59,0.01,-2
"5238477633",5.620,6.75,0.01,-2
"5238477634",5.624,8.65,0.02,-2
"5238477643",5.608,-1.00,-1.00,-2
"5238448121",4.577,0.00,0.00,-2
"5238448122",4.601,0.00,0.00,-2
"5238448211",4.603,0.00,0.00,-2
"5238448212",4.556,-1.00,-1.00,-2
"5238448312",4.696,-1.00,-1.00,-2
"5238468922",5.234,7.72,0.17,-2
"5238478011",5.257,9.43,0.17,-2
"5238478012",5.233,7.75,0.16,-2
"5238478221",5.126,8.94,0.16,-2
"5238478222",5.139,9.21,0.16,-2
"5238478321",5.455,16.64,0.12,-2
"5238478322",5.458,4.42,0.01,-2
"5238478411",5.506,4.74,0.01,-2
"5238478412",5.528,17.75,0.16,-2
"5238478421",5.533,17.83,0.16,-2
"5238478422",5.549,0.32,0.01,-2
"5238478511",5.584,33.29,0.19,-2
"5238478512",5.580,19.77,0.08,-2
"5238478521",5.611,25.79,0.16,-2
"5238478522",5.616,6.72,0.01,-2
"5238478611",5.621,6.76,0.01,-2
"5238478612",5.627,8.70,0.02,-2
"5238478621",5.607,20.63,0.08,-2
"5238478712",5.508,-1.00,-1.00,-2
"5238448123",4.739,0.69,0.06,-2
"5238448124",4.737,0.00,0.00,-2
"5238448213",4.577,-1.00,-1.00,-2
"5238468924",5.221,8.70,0.05,-2
"5238478013",5.241,2.63,0.01,-2
"5238478014",5.246,7.93,0.17,-2
"5238478214",5.636,0.94,0.00,-2
"5238478223",5.626,0.00,0.00,-2
"5238478224",5.426,0.00,0.00,-2
"5238478313",5.435,0.00,0.00,-2
"5238478323",5.459,16.70,0.12,-2
"5238478413",5.491,21.95,0.19,-2
"5238478414",5.516,17.55,0.16,-2
"5238478423",5.579,18.82,0.06,-2
"5238478513",5.608,34.12,0.19,-2
"5238478514",5.603,20.50,0.08,-2
"5238478523",5.613,20.82,0.08,-2
"5238478524",5.612,20.78,0.08,-2
"5238478613",5.630,18.12,0.13,-2
"5238478614",5.629,18.11,0.13,-2
"5238478623",5.626,18.07,0.13,-2
"5238478624",5.622,7.90,0.04,-2
"5238478713",5.618,7.88,0.04,-2
"5238478714",5.347,-1.00,-1.00,-2
"5238448132",4.730,0.00,0.00,-2
"5238448142",4.584,-1.00,-1.00,-2
"5238448231",4.751,-1.00,-1.00,-2
"5238448341",4.710,0.00,0.00,-2
"5238468842",5.358,0.00,0.00,-2
"5238468931",5.349,1.62,0.01,-2
"5238468941",5.219,2.70,0.01,-2
"5238468942",5.227,12.79,0.15,-2
"5238478031",5.236,10.60,0.14,-2
"5238478141",5.657,0.00,0.00,-2
"5238478142",5.420,16.96,0.15,-2
"5238478231",5.646,21.57,0.15,-2
"5238478232",5.420,16.96,0.15,-2
"5238478241",5.425,0.00,0.00,-2
"5238478242",5.435,0.00,0.00,-2
"5238478331",5.445,8.34,0.03,-2
"5238478341",5.472,16.91,0.12,-2
"5238478342",5.506,22.36,0.19,-2
"5238478431",5.499,22.17,0.19,-2
"5238478432",5.523,17.61,0.06,-2
"5238478441",5.546,18.11,0.06,-2
"5238478442",5.570,18.63,0.06,-2
"5238478531",5.625,26.31,0.13,-2
"5238478532",5.618,20.97,0.08,-2
"5238478541",5.668,25.28,0.13,-2
"5238478542",5.686,11.12,0.04,-2
"5238478631",5.696,18.89,0.13,-2
"5238478632",5.630,18.12,0.13,-2
"5238478641",5.625,18.06,0.13,-2
"5238478642",5.620,7.89,0.04,-2
"5238478731",5.615,7.87,0.04,-2
"5238448134",4.515,0.00,0.00,-2
"5238448144",4.571,-1.00,-1.00,-2
"5238448233",4.509,0.00,0.00,-2
"5238448343",4.722,0.00,0.00,-2
"5238468843",5.238,0.00,0.00,-2
"5238468934",5.155,1.74,0.01,-2
"5238468943",5.221,5.84,0.03,-2
"5238468944",5.232,19.55,0.23,-2
"5238478033",5.272,8.06,0.14,-2
"5238478034",5.382,8.09,0.03,-2
"5238478143",5.177,9.96,0.16,-2
"5238478144",5.639,0.00,0.00,-2
"5238478233",5.417,16.89,0.15,-2
"5238478234",5.620,0.89,0.00,-2
"5238478243",5.428,0.40,0.00,-2
"5238478244",5.422,15.93,0.06,-2
"5238478333",5.435,16.29,0.06,-2
"5238478334",5.449,16.67,0.06,-2
"5238478343",5.485,17.63,0.06,-2
"5238478344",5.528,0.00,0.00,-2
"5238478433",5.530,0.00,0.00,-2
"5238478434",5.601,17.90,0.07,-2
"5238478443",5.616,17.43,0.14,-2
"5238478444",5.599,17.05,0.14,-2
"5238478533",5.641,21.51,0.15,-2
"5238478534",5.674,20.03,0.10,-2
"5238478543",5.704,21.78,0.10,-2
"5238478544",5.646,19.92,0.10,-2
"5238478633",5.638,18.22,0.13,-2
"5238478634",5.629,18.11,0.13,-2
"5238478643",5.622,-1.00,-1.00,-2
"5238478644",5.616,-1.00,-1.00,-2
"5238478733",5.610,7.84,0.04,-2
"5238478734",5.626,16.91,0.06,-2
"5238478743",5.696,3.35,0.01,-2
